rating,text,date
1,such a pathetic app whenever I punch the order it the system lags and does even allows you cancel the order day by day this app is getting worst,2026-03-05
5,user-friendly app easy to purchase n sale of stock n mf. can see all report on one touch.,2026-03-05
1,"today i faced so many glitches while placing the orders for future and options, The orders were taking so much time to display or update in the dashboard",2026-03-05
5,"good for trading and investment chart, and buy, sell smooth, easy to learn",2026-03-05
5,"Please add NAV of MF with 4 decimal point scale. Now on main page of MF it shows as 2 decimal point scale with rounding. P,ease fix this",2026-03-05
1,Fraud app don't use it lost 30000 due to application error please don't use this application,2026-03-05
1,"After recent update, we cannot enter to stocks price from individual option position. we need to go home and enter manually",2026-03-05
1,at the last grow app can not execute....use angel one in this,2026-03-05
5,Groww app খুব ভালো। ব্যবহার করা সহজ এবং এখানে mutual fund ও stock-এ invest করা খুব সহজ। নতুনদের জন্য ভালো app।,2026-03-05
1,the withdrawal in this app is totally scam the amount got deducted even after the withdrawal I placed a withdrawal on 3710 but then after 2 days it remains only 3402 it's a totally scam app pls don't invest in it totally rubbish help centre and all are fake in this app,2026-03-05
5,very good app that contains customer satisfaction service.,2026-03-05
1,"worst part of groww is they cut more charges than what they said vey very disappointed, it feels like a scam, i sell a stock and charges should be between 7 to 8 but they cut 30rs",2026-03-05
1,don't use is app fraud heavy brokerage charges,2026-03-05
1,"akdam faltu ke app ha isme koi bhi trading mat karna, blocked charge etna ha ke kiya hi bolna,",2026-03-05
5,paise lagana aur nikalna dono Super Easy,2026-03-05
5,"all time best trading app , like other platforms thanks to Grow app",2026-03-05
4,very good app ... from order to withdrawal money but not giving good suggestions regarding stocks,2026-03-05
2,sometimes facing some issues in live market so please improve your app setting and servers,2026-03-05
4,good but need better optimization for tablet it should be more like desktop.,2026-03-05
1,sooo many charges no customer support bakwaas,2026-03-05
5,Achha app hai sabhi aaram se use kar sakte hai .....bina faltu hidden charge ke .,2026-03-05
1,worse for scalper trade.while buying always stick at 5-10 percent above market price.,2026-03-05
2,"please change Delivery Intra day mtf option same as Qty and limit/market same as They select what they need, which causes a lot of problems, and automatically buys intraday",2026-03-05
1,Not Work Properly in Live Market sl hit without price go to sl,2026-03-05
2,"Unable to login in the app. Its giving an error as, 'there seems to be an issue with your internet connection. Kindly check your network' Other apps are working fine.",2026-03-05
3,"Groww app good but one option is change buy or sell option delivery intraday MTF please change this option automatically select intraday option, We r need delivery option",2026-03-05
5,very good excellent I am using it for last 7 years and still installed it now,2026-03-05
1,"External mutual fund updates are not happening since last two days, and groww say u can go on CAMS & download CAS statement.... wow what a solution..",2026-03-05
1,"Fraud App, Don't download They charges line creation charges every month from account as 599 rs + 18% GST, total 706 every month, complaint many times but no response from groww. Ticket No. 25114524",2026-03-05
5,"Extremely lucid, designed intelligently, Most Easy share trading App",2026-03-05
5,very user friendly app. selling and buying as smooth as butter. Reports are also generated fast and accurate. Fell in love with the app.,2026-03-05
5,i like consistent improvement in low market conditions,2026-03-05
2,accha app aap bhi download karo pese kaise bante hai groww app download kare. thank you,2026-03-05
5,amazing and lucky app for me. app works for me as a money machine. Divine Count Now 708,2026-03-05
5,it's very easy to invest and friendly app,2026-03-05
1,"I took trade using pledged amount. It charged 450 to pledge the amount of 45000. I am in a trade but still showing the -7600 cash don't know why if I'm in a trade. Without exiting the trade I added 7700 more amount. After 5 days I booked 5076 profit. But in my cash wallet it is showing 10300 amount. After customer service. 7700+5035 = 12735 - 1000 brokerage = 11735 - 450 = 11285 should show. But it is showing 10300, Grow is worst platform for options, I also found mutual fund withdraw fraud.",2026-03-05
5,ease transaction..multiple investment option in 1 platforms etc,2026-03-05
5,All in one Best simple easy with many features App,2026-03-05
5,great app. friendly n supportive features to handle.,2026-03-05
5,MTF investment is very easy to track,2026-03-05
5,fantastic.Kudos to the person who have developed the app. certainly genius.,2026-03-05
5,user interface is very convenient to use compared to other brokerage and it's not difficult for new users also. every thing is in detailed and managed the data very well. no annual mentance fee for users. I am very much satisfied with groww.,2026-03-05
5,well. this app is usefull for all a/c holder.,2026-03-05
5,good app life time show and succses life,2026-03-05
5,awesome this platform Groww is the best apps,2026-03-05
5,totally genuine work i like this app,2026-03-05
5,"Needed Bracket order , we retailers are losing , grow is fast enough , not slow as Kite but bracket order need and GTT order for MTF facility just like upstox",2026-03-05
5,"customer service is awesome and easy to use anything this app like F&O trading, SIP, or any investment",2026-03-05
1,"Whenever I open app I have to login again, I don't know why I get logged out again and again. Frustrating.",2026-03-04
5,very good app for share trading . awesome,2026-03-04
1,App is good but my order is not executing timely on both time buy or sell. That is not good in option trading. Option chain is not updating timely and the MACD and Supertrend is not updating accordingly chart pattern or you can say candle making. kindly look into these serious matters to all.,2026-03-04
